ID,CSV,HEIGHTMAP
68,training_robot2_143.csv,custom4_robot2.png
69,training_robot2_144.csv,custom4_robot2.png
70,training_robot2_145.csv,custom4_robot2.png
71,training_robot2_151.csv,custom4_robot2.png
72,training_robot2_152.csv,custom4_robot2.png
73,training_robot2_153.csv,custom4_robot2.png
74,training_robot2_154.csv,custom4_robot2.png
75,training_robot2_155.csv,custom4_robot2.png
76,training_robot2_161.csv,custom5_robot2.png
77,training_robot2_162.csv,custom5_robot2.png
78,training_robot2_163.csv,custom5_robot2.png
79,training_robot2_164.csv,custom5_robot2.png
80,training_robot2_165.csv,custom5_robot2.png
81,training_robot2_171.csv,custom5_robot2.png
82,training_robot2_172.csv,custom5_robot2.png
83,training_robot2_173.csv,custom5_robot2.png
84,training_robot2_174.csv,custom5_robot2.png
85,training_robot2_175.csv,custom5_robot2.png
86,training_robot2_181.csv,custom5_robot2.png
87,training_robot2_182.csv,custom5_robot2.png
88,training_robot2_183.csv,custom5_robot2.png
89,training_robot2_184.csv,custom5_robot2.png
90,training_robot2_185.csv,custom5_robot2.png
91,training_robot2_191.csv,custom5_robot2.png
92,training_robot2_192.csv,custom5_robot2.png
93,training_robot2_193.csv,custom5_robot2.png
94,training_robot2_194.csv,custom5_robot2.png
95,training_robot2_195.csv,custom5_robot2.png
96,training_robot2_201.csv,custom5_robot2.png
97,training_robot2_202.csv,custom5_robot2.png
98,training_robot2_203.csv,custom5_robot2.png
99,training_robot2_204.csv,custom5_robot2.png
100,training_robot2_205.csv,custom5_robot2.png
101,training_robot2_211.csv,custom6_robot2.png
102,training_robot2_212.csv,custom6_robot2.png
103,training_robot2_213.csv,custom6_robot2.png
104,training_robot2_214.csv,custom6_robot2.png
105,training_robot2_215.csv,custom6_robot2.png
106,training_robot2_221.csv,custom6_robot2.png
107,training_robot2_222.csv,custom6_robot2.png
108,training_robot2_223.csv,custom6_robot2.png
109,training_robot2_224.csv,custom6_robot2.png
110,training_robot2_225.csv,custom6_robot2.png
111,training_robot2_231.csv,custom6_robot2.png
112,training_robot2_232.csv,custom6_robot2.png
113,training_robot2_233.csv,custom6_robot2.png
114,training_robot2_234.csv,custom6_robot2.png
115,training_robot2_235.csv,custom6_robot2.png
116,training_robot2_241.csv,custom6_robot2.png
117,training_robot2_242.csv,custom6_robot2.png
118,training_robot2_243.csv,custom6_robot2.png
119,training_robot2_244.csv,custom6_robot2.png
120,training_robot2_245.csv,custom6_robot2.png
121,training_robot2_251.csv,custom6_robot2.png
122,training_robot2_252.csv,custom6_robot2.png
123,training_robot2_253.csv,custom6_robot2.png
124,training_robot2_254.csv,custom6_robot2.png
125,training_robot2_255.csv,custom6_robot2.png
126,training_robot2_261.csv,custom7_robot2.png
127,training_robot2_262.csv,custom7_robot2.png
128,training_robot2_263.csv,custom7_robot2.png
129,training_robot2_264.csv,custom7_robot2.png
130,training_robot2_265.csv,custom7_robot2.png
131,training_robot2_271.csv,custom7_robot2.png
132,training_robot2_272.csv,custom7_robot2.png
133,training_robot2_273.csv,custom7_robot2.png
134,training_robot2_274.csv,custom7_robot2.png
135,training_robot2_275.csv,custom7_robot2.png
136,training_robot2_281.csv,custom7_robot2.png
137,training_robot2_282.csv,custom7_robot2.png
138,training_robot2_283.csv,custom7_robot2.png
139,training_robot2_284.csv,custom7_robot2.png
140,training_robot2_285.csv,custom7_robot2.png
141,training_robot2_291.csv,custom7_robot2.png
142,training_robot2_292.csv,custom7_robot2.png
143,training_robot2_293.csv,custom7_robot2.png
144,training_robot2_294.csv,custom7_robot2.png
145,training_robot2_295.csv,custom7_robot2.png
146,training_robot2_301.csv,custom7_robot2.png
147,training_robot2_302.csv,custom7_robot2.png
148,training_robot2_303.csv,custom7_robot2.png
149,training_robot2_304.csv,custom7_robot2.png
150,training_robot2_305.csv,custom7_robot2.png
151,training_robot2_311.csv,custom1_robot2.png
152,training_robot2_312.csv,custom1_robot2.png
153,training_robot2_313.csv,custom1_robot2.png
154,training_robot2_314.csv,custom1_robot2.png
155,training_robot2_315.csv,custom1_robot2.png
156,training_robot2_321.csv,custom1_robot2.png
157,training_robot2_322.csv,custom1_robot2.png
158,training_robot2_323.csv,custom1_robot2.png
159,training_robot2_324.csv,custom1_robot2.png
160,training_robot2_325.csv,custom1_robot2.png
161,training_robot2_331.csv,custom1_robot2.png
162,training_robot2_332.csv,custom1_robot2.png
163,training_robot2_333.csv,custom1_robot2.png
164,training_robot2_334.csv,custom1_robot2.png
165,training_robot2_335.csv,custom1_robot2.png
166,training_robot2_341.csv,custom1_robot2.png
167,training_robot2_342.csv,custom1_robot2.png
168,training_robot2_343.csv,custom1_robot2.png
169,training_robot2_344.csv,custom1_robot2.png
170,training_robot2_345.csv,custom1_robot2.png
171,training_robot2_351.csv,custom1_robot2.png
172,training_robot2_352.csv,custom1_robot2.png
173,training_robot2_353.csv,custom1_robot2.png
174,training_robot2_354.csv,custom1_robot2.png
175,training_robot2_355.csv,custom1_robot2.png
176,training_robot2_361.csv,custom1_robot2.png
177,training_robot2_362.csv,custom1_robot2.png
178,training_robot2_363.csv,custom1_robot2.png
179,training_robot2_364.csv,custom1_robot2.png
180,training_robot2_365.csv,custom1_robot2.png
181,training_robot2_371.csv,custom1_robot2.png
182,training_robot2_372.csv,custom1_robot2.png
183,training_robot2_373.csv,custom1_robot2.png
184,training_robot2_374.csv,custom1_robot2.png
185,training_robot2_375.csv,custom1_robot2.png
186,training_robot2_381.csv,custom1_robot2.png
187,training_robot2_382.csv,custom1_robot2.png
188,training_robot2_383.csv,custom1_robot2.png
189,training_robot2_384.csv,custom1_robot2.png
190,training_robot2_385.csv,custom1_robot2.png
191,training_robot2_391.csv,custom1_robot2.png
192,training_robot2_392.csv,custom1_robot2.png
193,training_robot2_393.csv,custom1_robot2.png
194,training_robot2_394.csv,custom1_robot2.png
195,training_robot2_395.csv,custom1_robot2.png
196,training_robot2_401.csv,custom1_robot2.png
197,training_robot2_402.csv,custom1_robot2.png
198,training_robot2_403.csv,custom1_robot2.png
199,training_robot2_404.csv,custom1_robot2.png
200,training_robot2_405.csv,custom1_robot2.png
201,training_robot2_411.csv,custom4_robot2.png
202,training_robot2_412.csv,custom4_robot2.png
203,training_robot2_413.csv,custom4_robot2.png
204,training_robot2_414.csv,custom4_robot2.png
205,training_robot2_415.csv,custom4_robot2.png
206,training_robot2_421.csv,custom4_robot2.png
207,training_robot2_422.csv,custom4_robot2.png
208,training_robot2_423.csv,custom4_robot2.png
209,training_robot2_424.csv,custom4_robot2.png
210,training_robot2_425.csv,custom4_robot2.png
211,training_robot2_431.csv,custom4_robot2.png
212,training_robot2_432.csv,custom4_robot2.png
213,training_robot2_433.csv,custom4_robot2.png
214,training_robot2_434.csv,custom4_robot2.png
215,training_robot2_435.csv,custom4_robot2.png
216,training_robot2_441.csv,custom4_robot2.png
217,training_robot2_442.csv,custom4_robot2.png
218,training_robot2_443.csv,custom4_robot2.png
219,training_robot2_444.csv,custom4_robot2.png
220,training_robot2_445.csv,custom4_robot2.png
221,training_robot2_451.csv,custom4_robot2.png
222,training_robot2_452.csv,custom4_robot2.png
223,training_robot2_453.csv,custom4_robot2.png
224,training_robot2_454.csv,custom4_robot2.png
225,training_robot2_455.csv,custom4_robot2.png
